event_id,match_id,player_id,event_type,event_timestamp
2778,M7,P10,sprint,2025-01-01 00:49:01
2779,M15,P35,sprint,2025-01-01 00:31:39
2780,M2,P21,pass,2025-01-01 00:30:46
2781,M2,P40,shot,2025-01-01 01:01:31
2782,M10,P42,shot,2025-01-01 01:09:11
2783,M5,P8,pass,2025-01-01 00:06:19
2784,M4,P46,tackle,2025-01-01 00:58:35
2785,M15,P18,shot,2025-01-01 00:20:34
2786,M13,P9,tackle,2025-01-01 00:39:32
2787,M17,P41,tackle,2025-01-01 00:02:14
2788,M1,P30,tackle,2025-01-01 00:47:03
2789,M18,P4,sprint,2025-01-01 01:01:36
2790,M15,P35,shot,2025-01-01 00:08:28
2791,M14,P14,sprint,2025-01-01 00:58:58
2792,M9,P14,shot,2025-01-01 00:55:39
2793,M12,P48,pass,2025-01-01 01:28:28
2794,M5,P37,tackle,2025-01-01 00:09:54
2795,M2,P20,shot,2025-01-01 00:43:20
2796,M7,P29,shot,2025-01-01 00:29:39
2797,M9,P23,pass,2025-01-01 00:15:54
2798,M18,P47,sprint,2025-01-01 00:08:52
2799,M4,P21,shot,2025-01-01 00:12:09
2800,M2,P31,shot,2025-01-01 00:46:07
2801,M1,P32,sprint,2025-01-01 00:20:16
2802,M12,P41,sprint,2025-01-01 01:20:19
2803,M13,P7,shot,2025-01-01 01:03:10
2804,M14,P13,sprint,2025-01-01 01:09:44
2805,M5,P23,pass,2025-01-01 00:17:30
2806,M3,P8,pass,2025-01-01 00:28:51
2807,M4,P12,tackle,2025-01-01 00:29:24
2808,M17,P36,shot,2025-01-01 00:57:05
2809,M19,P16,pass,2025-01-01 00:55:32
2810,M11,P26,pass,2025-01-01 01:13:04
2811,M8,P29,pass,2025-01-01 00:52:37
2812,M12,P29,tackle,2025-01-01 01:03:49
2813,M18,P6,sprint,2025-01-01 00:52:43
2814,M18,P37,tackle,2025-01-01 00:09:48
2815,M9,P33,tackle,2025-01-01 00:39:17
2816,M5,P31,tackle,2025-01-01 00:32:44
2817,M17,P46,tackle,2025-01-01 00:08:40
2818,M13,P41,shot,2025-01-01 00:20:56
2819,M6,P18,shot,2025-01-01 00:23:53
2820,M14,P38,pass,2025-01-01 01:26:25
2821,M15,P47,tackle,2025-01-01 01:20:12
2822,M14,P31,tackle,2025-01-01 01:19:34
2823,M4,P16,pass,2025-01-01 00:03:07
2824,M18,P40,sprint,2025-01-01 00:11:21
2825,M1,P37,shot,2025-01-01 01:02:40
2826,M12,P14,tackle,2025-01-01 01:26:30
2827,M9,P39,sprint,2025-01-01 00:52:16
2828,M10,P4,sprint,2025-01-01 01:22:51
2829,M18,P30,tackle,2025-01-01 00:00:28
2830,M17,P33,tackle,2025-01-01 00:45:50
2831,M19,P36,sprint,2025-01-01 01:06:07
2832,M4,P30,shot,2025-01-01 01:26:16
2833,M16,P14,shot,2025-01-01 00:42:11
2834,M7,P23,tackle,2025-01-01 00:42:17
2835,M9,P48,tackle,2025-01-01 00:31:57
2836,M8,P28,pass,2025-01-01 01:29:35
2837,M7,P7,pass,2025-01-01 00:54:18
2838,M10,P42,shot,2025-01-01 01:18:36
2839,M8,P10,pass,2025-01-01 01:18:24
2840,M17,P4,sprint,2025-01-01 00:14:43
2841,M12,P44,sprint,2025-01-01 00:37:38
2842,M14,P38,sprint,2025-01-01 00:15:07
2843,M12,P13,sprint,2025-01-01 01:04:58
2844,M2,P21,tackle,2025-01-01 00:45:22
2845,M12,P33,sprint,2025-01-01 01:14:00
2846,M14,P40,shot,2025-01-01 01:21:11
2847,M7,P28,pass,2025-01-01 01:12:50
2848,M13,P23,shot,2025-01-01 00:54:46
2849,M4,P32,tackle,2025-01-01 00:58:43
2850,M1,P48,pass,2025-01-01 00:00:38
2851,M17,P5,pass,2025-01-01 01:18:11
2852,M3,P26,pass,2025-01-01 01:10:07
2853,M17,P39,sprint,2025-01-01 01:12:50
2854,M8,P26,tackle,2025-01-01 01:06:34
2855,M3,P3,shot,2025-01-01 00:49:48
2856,M10,P24,sprint,2025-01-01 00:33:34
2857,M2,P34,pass,2025-01-01 01:02:03
2858,M4,P34,shot,2025-01-01 00:19:13
2859,M14,P20,shot,2025-01-01 00:16:10
2860,M11,P30,shot,2025-01-01 01:26:13
2861,M14,P42,tackle,2025-01-01 00:35:55
2862,M13,P20,sprint,2025-01-01 01:09:36
2863,M4,P41,tackle,2025-01-01 00:22:41
2864,M2,P18,pass,2025-01-01 01:24:18
2865,M2,P38,pass,2025-01-01 00:11:40
2866,M11,P20,shot,2025-01-01 01:04:53
2867,M5,P6,shot,2025-01-01 01:22:14
2868,M9,P42,shot,2025-01-01 00:00:44
2869,M20,P25,tackle,2025-01-01 01:17:09
2870,M17,P41,sprint,2025-01-01 01:00:50
2871,M12,P41,tackle,2025-01-01 01:11:13
2872,M18,P3,pass,2025-01-01 00:01:04
2873,M3,P44,shot,2025-01-01 00:47:50
2874,M5,P43,shot,2025-01-01 01:06:16
2875,M20,P46,tackle,2025-01-01 00:38:58
2876,M14,P19,pass,2025-01-01 01:24:17
2877,M16,P10,sprint,2025-01-01 00:32:10
2878,M19,P5,shot,2025-01-01 01:15:00
2879,M9,P22,shot,2025-01-01 01:19:17
2880,M17,P9,pass,2025-01-01 00:34:03
2881,M7,P33,shot,2025-01-01 00:21:01
2882,M10,P15,sprint,2025-01-01 00:53:19
2883,M4,P24,tackle,2025-01-01 00:35:30
2884,M10,P30,pass,2025-01-01 01:17:00
2885,M3,P36,shot,2025-01-01 01:25:43
2886,M9,P39,shot,2025-01-01 01:11:36
2887,M13,P6,sprint,2025-01-01 00:44:37
2888,M1,P15,tackle,2025-01-01 00:52:16
2889,M15,P38,sprint,2025-01-01 01:01:30
2890,M15,P39,tackle,2025-01-01 00:43:49
2891,M11,P22,sprint,2025-01-01 00:52:06
2892,M10,P3,tackle,2025-01-01 01:15:33
2893,M7,P29,shot,2025-01-01 00:59:17
2894,M1,P29,shot,2025-01-01 01:04:56
2895,M7,P31,shot,2025-01-01 00:37:02
2896,M5,P45,pass,2025-01-01 00:08:23
2897,M16,P2,tackle,2025-01-01 00:09:45
2898,M8,P35,pass,2025-01-01 00:39:42
2899,M2,P45,tackle,2025-01-01 00:13:33
2900,M8,P9,shot,2025-01-01 00:20:40
2901,M14,P22,pass,2025-01-01 00:37:35
2902,M4,P19,pass,2025-01-01 01:24:39
2903,M15,P50,sprint,2025-01-01 00:34:33
2904,M7,P37,tackle,2025-01-01 00:09:26
2905,M20,P10,sprint,2025-01-01 01:23:50
2906,M8,P46,pass,2025-01-01 00:12:13
2907,M11,P21,pass,2025-01-01 01:16:44
2908,M2,P17,shot,2025-01-01 00:18:10
2909,M9,P3,sprint,2025-01-01 00:44:40
2910,M6,P7,sprint,2025-01-01 00:25:34
2911,M1,P41,sprint,2025-01-01 00:23:10
2912,M3,P37,tackle,2025-01-01 00:17:42
2913,M10,P36,pass,2025-01-01 00:46:29
2914,M5,P3,sprint,2025-01-01 00:56:35
2915,M12,P13,shot,2025-01-01 01:13:58
2916,M1,P41,pass,2025-01-01 00:45:35
2917,M9,P30,shot,2025-01-01 00:07:50
2918,M13,P23,pass,2025-01-01 00:54:02
2919,M19,P7,shot,2025-01-01 00:01:04
2920,M7,P30,sprint,2025-01-01 00:22:25
2921,M16,P29,sprint,2025-01-01 01:19:36
2922,M8,P8,shot,2025-01-01 00:33:38
2923,M19,P10,tackle,2025-01-01 00:20:16
2924,M7,P33,shot,2025-01-01 00:39:34
2925,M4,P20,pass,2025-01-01 00:27:05
2926,M10,P29,shot,2025-01-01 00:39:06
2927,M1,P29,shot,2025-01-01 01:07:14
2928,M17,P21,pass,2025-01-01 00:46:23
2929,M13,P1,sprint,2025-01-01 00:32:07
2930,M19,P34,pass,2025-01-01 00:53:38
2931,M13,P44,shot,2025-01-01 00:44:01
2932,M9,P32,pass,2025-01-01 01:07:30
2933,M5,P45,shot,2025-01-01 01:17:47
2934,M1,P14,sprint,2025-01-01 00:45:15
2935,M2,P37,shot,2025-01-01 00:55:26
2936,M11,P35,shot,2025-01-01 00:59:31
2937,M4,P24,sprint,2025-01-01 01:07:22
2938,M9,P49,pass,2025-01-01 00:09:24
2939,M5,P1,tackle,2025-01-01 00:29:02
2940,M5,P46,tackle,2025-01-01 01:27:54
2941,M8,P6,shot,2025-01-01 01:28:18
2942,M2,P49,shot,2025-01-01 01:12:51
2943,M7,P4,sprint,2025-01-01 00:30:16
2944,M17,P38,pass,2025-01-01 00:25:43
2945,M11,P1,tackle,2025-01-01 00:23:56
2946,M15,P41,tackle,2025-01-01 00:21:54
2947,M3,P31,sprint,2025-01-01 01:26:40
2948,M13,P36,sprint,2025-01-01 00:26:04
2949,M18,P9,tackle,2025-01-01 00:20:20
2950,M20,P41,pass,2025-01-01 00:09:34
2951,M20,P45,pass,2025-01-01 01:08:24
2952,M3,P23,pass,2025-01-01 00:03:18
2953,M2,P31,shot,2025-01-01 00:32:35
2954,M5,P29,pass,2025-01-01 00:01:59
2955,M20,P49,shot,2025-01-01 00:36:15
2956,M5,P21,shot,2025-01-01 00:56:46
2957,M13,P3,sprint,2025-01-01 00:37:54
2958,M8,P26,shot,2025-01-01 00:04:51
2959,M16,P6,shot,2025-01-01 01:23:09
2960,M18,P20,sprint,2025-01-01 01:03:46
2961,M16,P47,pass,2025-01-01 00:16:37
2962,M1,P46,pass,2025-01-01 01:26:30
2963,M8,P13,tackle,2025-01-01 01:10:40
2964,M2,P41,tackle,2025-01-01 00:09:23
2965,M5,P23,shot,2025-01-01 00:10:49
2966,M15,P15,tackle,2025-01-01 00:19:23
2967,M14,P46,sprint,2025-01-01 00:56:48
2968,M3,P31,tackle,2025-01-01 00:48:04
2969,M7,P4,tackle,2025-01-01 00:02:01
2970,M4,P11,shot,2025-01-01 01:22:03
2971,M11,P2,sprint,2025-01-01 00:50:44
2972,M12,P16,tackle,2025-01-01 00:55:28
2973,M15,P31,pass,2025-01-01 01:15:35
2974,M6,P48,sprint,2025-01-01 00:39:22
2975,M1,P39,sprint,2025-01-01 00:27:56
2976,M18,P43,shot,2025-01-01 00:33:35
2977,M14,P44,sprint,2025-01-01 00:59:15
2978,M7,P4,sprint,2025-01-01 01:04:15
2979,M10,P48,sprint,2025-01-01 00:42:27
2980,M9,P28,sprint,2025-01-01 00:43:53
2981,M2,P16,sprint,2025-01-01 01:10:19
2982,M8,P39,sprint,2025-01-01 00:23:09
2983,M1,P25,sprint,2025-01-01 00:38:27
2984,M20,P13,pass,2025-01-01 01:26:54
2985,M2,P5,sprint,2025-01-01 00:00:05
2986,M7,P30,shot,2025-01-01 01:02:52
2987,M16,P1,pass,2025-01-01 00:51:05
2988,M4,P5,sprint,2025-01-01 00:21:45
2989,M17,P14,tackle,2025-01-01 01:25:19
2990,M4,P11,shot,2025-01-01 01:22:56
2991,M3,P34,pass,2025-01-01 00:00:07
2992,M9,P29,shot,2025-01-01 00:40:37
2993,M15,P18,pass,2025-01-01 00:12:38
2994,M20,P15,tackle,2025-01-01 00:16:58
2995,M3,P46,shot,2025-01-01 00:32:49
2996,M12,P25,shot,2025-01-01 00:59:07
2997,M15,P30,pass,2025-01-01 01:26:32
2998,M20,P45,pass,2025-01-01 00:57:40
2999,M8,P2,tackle,2025-01-01 01:16:29
3000,M12,P40,sprint,2025-01-01 01:12:35
